PersonID,PillarID
18199,-99999
10419,126
10397,82
10397,108
5543,-99999
11199,-99999
9821,126
2222,-99999
18345,47
8641,-99999
5848,-99999
16554,-99999
17808,44
17808,70
17808,118
19770,45
19770,59
19770,80
19770,81
19770,83
19770,91
19770,92
19770,111
11811,-99999
18177,-99999
13987,100
13987,101
13987,104
19200,59
19200,91
8491,57
8491,90
8491,91
3901,4
3901,39
3901,49
3926,45
3926,74
3926,75
3926,78
3926,79
3926,83
3926,102
1992,44
1992,45
1992,69
1992,70
1992,75
1992,78
1992,79
1992,80
1992,81
1992,83
1992,102
15319,-99999
9527,43
9527,50
9527,51
9527,52
5215,-99999
4936,-99999
13390,45
13390,80
13390,83
1504,91
1504,111
1504,128
1504,129
1504,130
1504,133
5445,75
5445,76
5445,78
5445,79
5445,80
5445,100
5445,102
14426,-99999
4825,7
6843,-99999
11675,100
11675,104
7660,2
14496,82
14496,83
14496,85
3546,3
3546,27
3546,132
3546,135
4700,3
4700,27
4700,135
12688,49
12688,83
12688,103
12688,109
15294,102
15294,111
15294,112
15294,118
15294,121
8968,68
8968,74
531,105
15150,97
15150,98
15150,99
15150,112
1786,5
1786,129
15371,87
15371,88
1423,47
1423,77
1423,83
17410,-99999
4394,-99999
18911,80
18911,117
10932,83
10932,109
10932,-6
2261,-99999
15905,-99999
5371,101
2094,-99999
8324,111
8324,112
12450,103
12450,104
12450,105
8597,4
8597,8
8597,94
8597,97
11822,-99999
13580,-99999
12804,53
12804,55
12804,56
12804,57
12804,58
12804,88
926,42
926,81
17847,105
17847,110
9366,100
9366,102
9366,103
9366,104
9366,105
8728,-99999
9531,-99999
18643,45
18643,58
18643,83
18643,89
18643,91
18643,102
18643,112
18643,117
9055,10
9055,116
9055,126
1669,1
18308,75
18308,78
18308,79
4563,-99999
18268,-99999
7893,7
7893,8
7893,97
7893,111
7893,112
7893,-10
19381,105
19381,109
1080,5
1080,112
7396,122
7396,123
7396,128
7396,130
7396,133
2120,5
2120,90
1562,77
1562,88
12137,129
12353,4
12353,5
12353,9
12353,-8
12353,-9
18596,110
10830,-99999
18732,-99999
12988,75
12988,78
4948,5
16074,-99999
19177,-99999
41,-99999
9320,103
9320,104
9320,105
9320,129
1425,93
16838,9
16838,14
16838,97
19774,49
19774,59
19774,82
19774,91
19774,-7
12440,44
12440,70
12440,78
12440,80
12440,81
12440,115
1540,52
13598,5
13598,93
13598,96
9095,110
9095,-7
353,36
353,105
353,128
353,130
353,133
10190,-99999
12220,47
12220,92
12773,59
12773,83
12773,91
12773,92
12773,111
14440,83
14440,85
14440,102
14440,108
14440,109
14440,110
14749,45
14749,76
14749,80
14749,83
14749,90
14749,111
6521,-99999
10894,83
6550,53
6550,55
6550,56
6550,57
2613,1
2613,10
2613,42
2613,80
2613,81
17620,47
17620,117
17620,134
6426,53
6426,55
6426,57
6426,88
6426,90
7377,1
7377,20
7377,53
7377,55
7377,126
6216,87
8743,-99999
7933,7
7933,8
7933,97
7933,-10
7673,2
7673,45
7673,75
7673,78
7673,79
7673,83
7673,102
6451,-99999
7652,115
10558,1
10558,10
14655,-99999
13507,75
13507,78
13507,79
13507,92
13507,93
13507,102
13507,104
13507,111
16149,79
16149,80
16149,83
16149,109
15605,4
15605,5
15605,8
15605,88
15605,94
15605,97
14616,85
12498,81
12498,100
609,88
9517,-99999
17514,4
2746,55
2746,86
2746,87
2746,88
7096,-99999
14546,87
14546,88
19587,91
19587,112
11141,85
11141,105
11141,109
11141,110
12396,-99999
9241,-99999
6344,53
14057,88
12475,77
12475,78
12475,80
12475,114
12475,115
12475,118
12475,121
12157,111
14736,-99999
13677,-99999
9754,58
9754,75
9754,78
9754,79
9754,89
9754,102
9754,104
17605,1
17605,10
17605,82
17605,132
17605,134
14017,93
13587,-99999
245,-99999
8680,-99999
15505,-99999
4134,-99999
14028,-99999
8969,-99999
10547,82
11042,-99999
5141,-99999
10098,94
10098,97
10983,110
1798,4
1798,134
1798,-10
14682,3
14682,27
14682,83
14682,85
14682,109
14682,110
14682,132
14682,135
124,-99999
122,-99999
2305,20
2305,43
2305,45
2305,50
2305,51
2305,52
2305,75
2305,78
2305,80
2305,83
2305,84
2305,106
2305,126
11851,45
11851,83
6575,90
6575,111
6371,-99999
13443,90
7301,77
7301,80
7301,81
1672,4
1672,5
1672,7
1672,-10
1275,49
1275,82
1275,-7
665,-99999
1980,45
1980,71
1980,75
1980,78
1980,79
1980,80
1980,81
1980,83
1980,102
14076,9
14076,58
14076,88
14076,93
14076,97
15978,4
5723,94
5723,97
5723,98
5723,99
13481,-99999
9198,45
9198,76
9198,77
9198,80
9198,83
9198,100
9198,101
9198,104
1406,77
981,74
981,115
981,117
12458,42
11696,75
11696,76
11696,78
11696,79
11696,80
11696,100
11696,101
11696,102
11696,104
11762,45
11762,77
11762,83
15581,45
15581,74
15581,83
15581,88
6510,-99999
2186,-99999
14617,83
14617,85
14617,109
14617,110
12527,45
12527,109
12527,-6
6557,58
18133,-99999
8263,83
8263,109
8263,-6
2816,-99999
5540,50
5540,51
5540,52
5540,59
5540,85
5540,86
12352,49
12352,92
12352,111
16255,79
16255,107
8784,19
8784,21
8784,22
8784,23
8784,128
8784,130
8784,133
3227,10
3227,45
3227,83
3227,102
3227,118
3227,126
14299,88
2726,-99999
17716,-99999
18289,-99999
15981,72
15981,124
15981,125
15981,127
14389,82
4806,78
4806,80
4806,81
4806,111
4806,112
4806,114
4806,115
17280,-99999
6944,-99999
12482,45
12482,109
19638,51
10581,-99999
1889,45
1889,53
1889,55
1889,83
1889,102
18528,-99999
18132,111
18132,112
11394,-99999
13479,-99999
3601,80
13475,-99999
11256,-99999
9744,-99999
8505,-99999
2272,5
6985,-99999
4094,-99999
580,-99999
13489,5
360,-99999
4556,5
8885,3
8885,27
8885,128
8885,130
8885,132
8885,133
8885,135
909,76
909,80
909,100
909,104
12413,27
12413,103
6504,-99999
2077,-99999
17468,82
17468,83
17468,109
14137,91
12070,-99999
10890,74
18000,111
18000,112
11914,20
11914,49
11688,117
11688,122
11688,123
15762,45
15762,75
15762,78
15762,79
15762,83
15762,102
15762,108
15762,122
796,8
796,9
796,94
796,97
796,-10
10438,-99999
10201,59
10201,88
11512,93
12910,93
5701,76
5701,80
5701,100
5701,101
4068,-99999
2733,-99999
8153,-99999
4583,4
4583,8
4583,94
4583,97
4583,98
4583,99
8365,55
14547,47
16035,75
16035,79
16035,104
16035,121
1098,45
1098,83
1098,92
1098,102
1098,108
1098,129
4429,47
9543,87
9543,90
9156,5
2524,1
2524,10
2524,45
2524,75
2524,78
2524,79
2524,83
2524,102
2524,104
15615,111
19621,-99999
10513,14
10513,83
14835,89
14835,93
14835,110
9045,74
18383,43
18383,50
18383,51
18383,52
15415,-99999
6213,-99999
4199,45
4199,74
4199,83
5656,-99999
11288,5
11288,8
11288,9
11288,19
11288,21
11288,22
11288,94
11288,97
11288,134
11041,-99999
9622,10
9622,90
9622,111
10054,-99999
748,2
748,124
748,125
748,126
748,127
748,133
13503,61
13503,88
13503,91
10457,82
17126,5
17126,9
17126,14
17126,129
2341,-99999
2770,-99999
4229,74
17731,7
17731,9
17731,14
17731,97
2009,-99999
17765,4
17765,7
17765,39
19446,-99999
14607,44
14607,70
14607,75
14607,78
14607,80
14607,81
14607,83
14607,85
14607,109
14607,110
8651,19
8651,21
8651,22
8651,23
8651,128
8651,129
8651,130
8651,133
13878,80
15397,-99999
18676,100
18676,102
18676,118
14733,89
768,19
768,21
768,22
768,23
768,128
768,129
768,130
768,133
5952,-99999
14714,-99999
1913,-99999
384,-99999
9265,19
9265,21
9265,22
9265,23
9265,102
9265,107
9265,108
9270,5
9270,100
7102,71
7102,75
7102,78
7102,79
7102,102
7102,103
7102,124
14602,111
14602,112
3881,-99999
15566,-99999
14142,61
14142,62
14133,45
14133,83
14133,92
14133,93
14133,111
18857,78
18857,117
12357,-99999
9576,102
9576,111
9576,118
4526,-99999
282,53
282,87
12766,-99999
3012,-99999
661,5
19431,75
19431,78
19431,79
567,93
17686,-99999
7205,-99999
15378,88
16500,48
16500,54
16500,59
16500,88
4951,-99999
2765,-99999
143,88
6020,53
14583,111
5669,-99999
14321,58
4623,-99999
612,87
612,88
4373,-99999
10965,10
10965,82
10965,116
10965,126
18415,43
18415,50
18415,51
18415,52
18415,84
1155,119
1155,133
1155,134
18624,51
18624,77
18624,80
18624,81
2871,43
2871,51
2871,84
2871,126
2198,75
2198,79
2198,104
2198,113
2198,122
2198,123
2198,128
2198,129
2198,130
2198,133
16952,-99999
14485,43
14485,51
14485,82
14485,84
11040,-99999
7943,-10
12316,92
17003,14
17403,47
12377,-99999
3522,-99999
13929,79
361,-99999
7203,-99999
19512,104
19512,129
2316,-99999
12793,-99999
7401,-99999
10164,-99999
6277,-99999
14479,47
14479,111
16232,47
8457,111
8457,112
16884,-99999
16368,48
16368,54
16368,58
16368,59
16368,88
16368,89
12801,-99999
13226,111
10391,75
10391,78
10391,79
10391,83
10391,102
10391,109
10391,110
12973,45
12973,77
12973,80
12973,100
12973,101
12973,109
12218,-99999
18999,-99999
7432,17
7432,18
7432,71
7432,75
7432,78
7432,79
7432,113
7432,114
7432,115
1788,4
1788,5
1788,-10
2023,-99999
9999,97
3169,-99999
12579,45
12579,62
12579,83
12579,92
12579,100
12579,102
12579,111
12579,129
19790,44
19790,70
19790,118
19790,129
6095,87
17806,-99999
2967,53
2967,55
16791,-99999
13208,111
18351,-99999
6620,58
6620,91
6620,110
6620,112
1648,87
17210,5
11319,56
11319,57
11319,90
11319,91
18944,72
12176,5
3411,19
3411,32
3411,121
16868,-99999
17134,14
130,93
1827,4
1827,5
1827,-10
17079,9
17079,19
17079,21
17079,22
17079,23
17079,134
13869,66
13869,68
14077,61
14077,62
9235,100
9235,101
9235,104
14848,53
14848,55
14848,56
14848,57
14848,58
14848,59
14848,88
1470,-99999
7593,5
7593,134
11882,5
2600,43
2600,50
2600,51
2600,52
2600,53
2600,55
2600,84
2600,91
18036,-99999
7931,-99999
11277,-99999
6596,-99999
19422,42
19422,81
19422,100
19422,102
19422,108
19422,126
19426,82
19426,83
19426,105
19426,109
1824,47
17606,-99999
2744,88
17192,-99999
16716,75
16716,78
16716,79
16716,102
16716,104
3513,-99999
10548,53
10548,55
12521,-99999
11994,45
11994,77
11994,80
11994,81
11994,83
11994,109
4184,1
4184,20
4184,75
4184,78
4184,80
4184,81
19881,102
19881,111
19881,117
2349,43
2349,50
2349,51
2349,52
2349,111
2349,112
2349,-10
6241,87
12578,47
12578,83
8687,-99999
8043,45
8043,74
8043,75
8043,78
8043,79
8043,83
8043,102
8043,104
6796,5
6796,59
6796,64
6796,91
6552,88
6552,102
6552,108
6552,112
6552,121
6552,122
6552,128
6552,129
6552,130
6552,133
11841,45
11841,83
616,53
616,55
616,56
616,57
616,88
5863,80
5863,100
5863,101
1291,81
12278,19
12278,21
12278,22
12278,23
12278,111
12278,128
12278,130
12278,133
13266,90
18937,128
18937,130
18937,133
7704,4
7704,7
7704,-10
13086,-99999
18325,-99999
12878,58
12878,88
12878,93
18118,90
3325,-99999
1858,117
6119,55
19885,75
19885,78
19885,79
19885,102
19885,104
13957,-99999
2155,43
2155,50
2155,51
2155,52
2155,87
8222,74
19225,-99999
12349,59
12349,88
1240,10
1240,82
1240,111
1240,126
8356,4
8356,111
8356,112
8621,-99999
12584,49
2345,85
2345,86
11339,8
11339,9
11339,49
15799,45
15799,83
15799,102
15799,108
15799,122
15799,123
10380,-99999
5366,45
5366,76
5366,80
5366,83
5366,100
5366,102
5366,104
5366,105
5366,109
5366,-6
13860,114
889,-99999
7879,-99999
4691,-99999
296,1
296,10
296,20
296,82
296,83
296,126
19399,-99999
4135,74
8349,-99999
9117,-99999
9295,45
9295,83
9280,-99999
16540,-99999
16194,5
182,100
182,102
182,103
7906,-99999
5560,5
10551,49
10551,83
10551,103
10551,105
10551,109
14081,88
14081,93
10979,82
10979,83
10979,85
12039,45
12258,111
6484,88
6484,90
6484,111
12221,10
12221,45
12221,80
12221,83
12221,93
12221,100
12221,101
4628,19
4628,21
4628,22
4628,23
4628,134
2709,-99999
11596,-99999
9554,-99999
632,90
632,91
632,92
632,111
5155,5
5155,132
9613,-99999
1282,77
15211,111
15211,112
19080,59
19080,91
10417,-99999
18028,111
18028,112
8737,111
18378,43
18378,49
18378,50
18378,51
18378,52
18378,82
18378,84
14497,80
14497,81
14497,-7
907,-99999
14612,-99999
152,83
152,87
152,109
152,110
2989,87
8559,-99999
15714,-99999
17334,-99999
8346,4
1053,-99999
15391,87
15391,88
6056,88
6056,109
13916,-99999
575,89
19040,58
19040,59
19040,88
19040,89
12429,77
19923,47
9921,45
9921,53
9921,55
9921,56
9921,57
9921,58
9921,74
9921,83
9921,91
9921,92
9921,111
11210,4
11210,5
11210,7
11393,8
11393,94
15549,102
15549,103
15549,107
15549,109
14593,35
14593,83
14593,109
9145,45
9145,83
1746,4
1746,-10
17993,-99999
14245,-99999
2641,44
2641,45
2641,70
2641,75
2641,78
2641,79
2641,83
2641,88
2641,102
2619,53
2619,88
16972,61
16972,62
16972,88
16972,111
16972,112
16458,44
16458,70
16458,71
9609,45
9609,74
9609,76
9609,80
9609,83
9609,111
5027,19
5027,21
5027,42
5027,45
5027,81
5027,83
5027,102
5027,107
5027,108
5027,111
5027,112
3789,82
3789,83
3789,109
18654,119
18654,121
18654,122
18654,133
12311,53
12311,55
12311,56
12311,57
12311,58
532,-99999
17509,129
13751,-99999
19944,-99999
15137,-99999
18337,115
15794,-99999
276,-99999
2274,-99999
457,-99999
15696,-99999
16261,102
16261,108
9140,45
9140,83
1901,56
1901,57
1901,91
1901,92
1901,111
12697,45
12697,109
12237,88
12237,93
5257,79
5257,102
5257,104
940,3
940,27
940,45
940,83
940,102
940,108
940,118
940,122
940,123
940,124
940,125
940,127
940,132
940,135
1842,1
1842,10
1842,43
1842,84
1842,93
1842,106
15548,88
14438,1
14438,10
14438,53
14438,86
14438,87
1365,-99999
13152,91
13152,92
13152,111
11051,10
11051,82
11051,116
11051,126
17565,-99999
507,9
507,12
507,14
10023,75
10023,94
10023,97
9837,47
9837,115
9837,117
8998,68
8998,74
6218,55
6218,88
8542,4
11719,-99999
15528,88
9811,-99999
5150,105
5150,109
5150,110
9220,44
9220,45
9220,70
9220,75
9220,76
9220,78
9220,80
9220,81
17076,-99999
12156,129
13116,-99999
2347,-99999
6862,-99999
18191,5
14942,43
14942,50
14942,51
14942,52
14942,111
2459,-99999
17687,-99999
3263,-99999
19226,42
10369,-99999
10174,111
10174,112
10334,100
1055,82
1055,83
1055,109
6505,58
6505,91
6505,112
9105,100
9105,102
9105,129
10668,45
10668,59
10668,76
10668,80
10668,83
10668,91
10668,92
10668,111
12094,88
12094,91
12094,93
13124,-99999
3337,3
3337,27
3337,34
3337,132
3337,135
12565,42
17046,2
17046,23
17046,29
17046,32
17046,34
17046,39
17046,136
11597,19
11597,21
11597,22
11597,23
11597,102
11597,107
6562,-99999
13547,49
13547,92
13547,111
10902,82
10902,83
10902,85
10902,109
18265,-99999
18253,44
18253,70
18253,129
4865,12
4865,14
4865,111
4865,112
8656,87
8656,110
15998,49
11963,45
11963,82
11963,83
11963,109
5031,-99999
15300,87
108,30
108,35
18328,-99999
17838,-99999
10223,82
10223,-7
8962,66
8962,116
1753,115
2566,-99999
17298,-99999
10664,-99999
11731,88
11731,102
11731,118
10913,1
10913,10
10913,47
10913,82
10913,83
10913,126
6474,90
6474,91
6474,111
6474,112
18956,58
18956,59
18956,89
18956,91
11778,-99999
15189,-99999
11568,-99999
18213,-99999
7564,45
7564,83
7564,102
7564,108
7564,110
17877,134
12228,-99999
11819,1
11819,45
11819,77
11819,80
11819,83
11819,85
11819,110
2941,-99999
6579,-99999
13756,107
4148,20
4148,126
12769,47
12769,83
6378,58
6378,88
10620,53
10620,55
10620,90
10620,115
6530,-99999
7627,-99999
10416,-99999
9443,88
4533,-99999
12150,92
14929,-99999
1779,-99999
6583,57
6583,58
6583,90
6583,96
18880,10
18880,20
18880,82
18880,83
18880,126
7566,-99999
9452,-99999
2017,-99999
16353,-99999
11480,4
11480,5
11480,8
11480,9
11480,-10
4355,10
4355,82
4355,126
14328,-99999
9119,19
9119,23
9119,102
9119,103
9119,108
9119,128
9119,130
9119,133
12790,4
12790,-10
11823,45
11823,83
11559,5
933,76
933,80
933,81
6487,-99999
1527,111
13377,1
11856,45
11856,109
11856,-5
14977,53
14977,55
14977,111
12749,42
446,5
446,132
8622,102
8622,108
8622,110
8622,122
8622,123
8622,128
8622,130
8622,133
4535,5
12879,75
12879,79
12879,104
14732,91
16092,47
16092,110
8768,-99999
5087,-99999
1934,-99999
7395,-99999
7886,-99999
3133,-99999
8767,-99999
65,-99999
5321,109
11328,111
11328,112
15593,45
15593,71
15593,75
15593,76
15593,78
15593,79
15593,80
15593,83
15593,100
11337,47
14155,53
14155,55
6664,59
6664,91
6664,92
6664,111
1120,-99999
12582,-99999
4374,75
4374,108
4374,114
6165,87
6825,4
6825,7
6825,-10
1259,49
18885,118
10317,-99999
9866,74
9866,129
5714,4
5030,-99999
19848,44
19848,69
19848,70
19848,72
19848,75
19848,78
19848,79
19848,102
19848,104
13976,79
13976,108
875,-99999
4757,-99999
144,9
144,12
144,14
12019,-99999
19344,-99999
12192,111
15880,45
15880,83
15880,102
15880,110
15880,118
2472,43
2472,51
2472,84
11735,-99999
14946,58
14946,90
14946,112
14957,82
14957,91
14957,110
14957,111
8837,45
8837,83
8837,109
6539,53
6539,55
6539,58
6539,88
6539,89
10693,92
10693,111
11912,45
11912,109
1557,55
1557,88
1573,102
1573,118
6191,87
6191,119
6191,128
6191,129
6191,130
6191,133
4536,132
13483,93
18320,-99999
7458,-99999
19245,111
2105,-99999
4931,-99999
15356,-99999
7186,105
7186,109
2447,-99999
11050,-99999
12683,-99999
10554,49
1447,53
1447,55
1447,92
1447,93
1447,111
17131,7
17131,14
17131,47
17131,74
17131,75
17131,77
17131,78
17131,79
17131,102
17131,104
17131,111
3241,1
3241,10
3241,82
3241,83
19990,118
19990,129
11607,47
11607,110
1361,-99999
10501,82
10514,82
10514,83
10514,109
3594,-99999
3317,-99999
14816,89
6179,-99999
13962,76
13962,80
13962,100
13962,102
13962,104
16822,7
16822,8
16822,97
16822,98
16822,99
9716,-99999
13586,88
8429,9
8429,12
8429,14
252,75
252,78
53,1
1938,100
1938,102
1938,103
10813,62
10813,93
5662,53
5662,55
5662,56
5662,57
5662,58
5662,61
5662,62
5662,88
5662,91
5662,110
5662,112
12965,-99999
19983,-99999
19821,44
19821,70
14643,2
14643,82
14643,104
14643,105
14643,113
14643,124
14643,125
14643,127
14643,-7
4805,87
9830,45
9830,72
9830,74
9830,75
9830,76
9830,78
9830,80
9830,83
525,9
525,12
525,14
11467,9
13315,92
13315,111
795,7
795,-10
17028,7
17028,8
17028,9
17028,97
17033,9
8548,4
8548,5
8548,-10
7659,-99999
11382,-99999
16774,-99999
6345,87
6345,88
6345,90
6345,111
6249,-99999
18556,-99999
3618,-99999
4097,95
6871,75
6871,78
6871,114
2040,8
2040,9
2040,12
5657,-99999
4657,-99999
3720,3
3720,27
3720,135
3720,136
837,82
837,83
837,109
12603,-99999
8802,110
9151,102
9151,104
10193,-99999
5437,-99999
953,-99999
10406,83
4862,12
4862,47
4862,75
4862,78
4862,79
4862,102
18290,-99999
12123,-99999
6094,53
6094,55
6864,3
6864,4
6864,27
6864,28
6864,135
11270,9
11270,12
11270,14
11270,62
11270,93
5306,44
5306,70
5306,115
5306,117
7935,8
7935,9
7935,97
8391,-99999
14493,83
14493,85
14493,110
17213,5
17213,47
17213,132
5205,5
5205,110
343,122
343,123
2425,-99999
14338,77
14338,80
14338,93
14338,100
14338,101
19775,-99999
19828,-99999
13,-99999
17636,-99999
5641,77
11158,-99999
11817,45
11817,83
11817,109
4647,5
13237,44
13237,70
13237,75
13237,78
13237,79
13237,102
13237,111
19900,45
19900,76
19900,80
19900,83
619,90
13939,77
11625,5
3154,47
3154,53
3154,55
3154,56
3154,57
3154,58
11680,47
9017,68
9017,74
4811,117
17599,93
6133,55
6133,87
6133,88
11637,-99999
17978,-99999
19386,-99999
8736,82
8736,83
8736,109
15109,1
15109,82
15109,83
15109,111
15109,112
9433,5
13452,92
13452,111
9547,88
2665,116
8570,100
12314,45
12314,53
12314,78
12314,80
12314,81
12314,83
12314,87
12314,92
12314,102
12314,114
12314,115
12314,118
9314,100
17618,7
17618,118
17618,-10
1144,-99999
19236,-99999
10217,23
10217,32
10217,47
10217,83
2244,-99999
10474,-99999
17398,-99999
14188,45
14188,59
14188,76
14188,80
14188,83
14188,91
14188,92
14188,93
14188,111
6297,55
6297,56
6297,57
6297,58
6297,59
6297,87
13394,45
13394,75
13394,78
13394,80
13394,83
18195,-99999
8929,44
8929,67
8929,69
8929,70
8929,75
8929,78
8929,79
8929,105
8929,115
8929,117
19221,45
19221,51
19221,53
19221,55
19221,56
19221,57
19221,58
19221,59
19221,61
19221,62
19221,83
19221,88
19221,91
19221,92
19221,111
14239,-99999
5163,105
5163,109
5163,110
12676,78
12676,80
12676,81
12676,83
12676,114
12676,115
6431,57
6431,111
12907,91
5748,53
5748,55
5748,56
5748,57
5748,58
770,4
770,-10
6243,50
6243,51
6243,52
6243,53
6243,55
6243,56
6243,57
6243,58
6243,61
6243,62
6243,87
6243,106
14139,56
14139,57
14139,58
14139,61
14139,62
17143,93
17143,111
17143,112
13531,88
12014,118
8959,-99999
11160,-99999
15162,47
15162,110
16210,-99999
251,8
251,9
251,11
251,13
251,41
251,111
251,112
6292,87
6292,110
6292,129
10915,83
10915,110
10552,83
8434,4
13003,-99999
12799,-99999
2769,-99999
1822,-99999
9789,74
9789,75
9789,78
9789,79
9789,102
9789,104
6389,88
10388,82
10388,83
11143,56
11143,57
11143,82
11143,111
10211,82
10211,83
10211,102
10211,109
10211,110
10626,-99999
15120,-99999
17656,-99999
14227,53
14227,55
14227,93
2734,86
10484,-99999
2920,43
2920,50
2920,51
2920,52
2920,88
4283,-99999
19815,5
19815,129
10015,9
10015,12
10015,14
12883,93
6782,59
6782,61
6782,62
7921,-99999
14933,-99999
14337,93
6139,88
13293,-99999
848,76
848,80
848,100
848,101
14282,93
14282,104
14282,118
14637,82
13197,90
6483,1
6483,78
6483,80
6483,81
6483,114
6483,115
6483,126
3201,51
3201,59
3201,75
3201,78
3201,79
3201,91
3201,92
3201,102
3201,111
3201,129
16922,39
16922,47
16922,76
16922,80
16922,100
16922,104
2780,110
3230,1
3230,10
3230,82
3230,83
3230,109
8805,122
8805,128
8805,130
8805,133
5433,-99999
13770,77
13770,80
13770,100
13770,101
13770,104
2003,-99999
12634,78
12634,80
12634,81
12634,115
8410,112
4557,-99999
12743,-99999
863,-99999
18353,-99999
16180,4
6169,55
10728,112
10728,128
10728,130
10728,132
10728,133
10728,134
13355,10
852,76
852,80
852,100
852,101
5479,50
5479,51
5479,52
5479,53
5479,55
5479,56
5479,57
5479,58
5479,61
5479,62
5479,75
5479,79
5479,104
5479,106
11376,5
11376,14
17485,4
17485,-10
16381,48
16381,54
16381,58
16381,59
16381,89
16381,91
16381,92
16381,110
16381,111
17462,103
17462,104
12581,-99999
19243,45
19243,51
19243,83
19243,92
19243,93
19243,111
9169,45
9169,109
14960,88
15565,88
9871,45
9871,76
9871,80
9871,83
9871,111
14568,82
14568,83
14568,109
5147,-99999
18252,4
18852,100
18852,102
18852,118
10832,45
10832,80
10832,83
10832,92
10832,111
10832,112
14192,93
11946,103
18924,79
18924,115
14385,44
14385,45
14385,70
14385,76
14385,80
14385,83
19229,59
19229,91
12753,5
1719,-99999
3636,116
13613,-99999
9596,51
9596,106
8334,-99999
14455,10
5113,5
12942,61
12942,62
3728,19
3728,21
3728,22
3728,23
3728,128
3728,129
3728,130
3728,133
12695,-99999
9109,19
9109,21
9109,22
9109,23
9109,103
9109,104
9109,128
9109,130
9109,133
11204,9
5471,87
18214,-99999
4425,118
4425,129
19283,-99999
5191,-99999
11586,5
10756,92
2625,19
2625,23
2625,90
2625,128
2625,130
2625,133
9229,3
9229,100
9229,102
9229,103
9229,128
9229,130
9229,133
9222,45
9222,109
12835,-99999
19113,58
19113,59
19113,88
19113,89
15511,-99999
83,-99999
16732,-99999
4053,44
4053,69
4053,70
4053,75
257,93
257,102
257,111
2994,87
12478,104
12478,132
2144,-99999
9079,-99999
8649,-99999
1770,-99999
2551,-99999
7762,-99999
17715,5
8639,39
13725,8
13725,93
13725,94
13725,134
13725,136
13725,-8
13725,-9
11871,-99999
8887,47
8887,56
8887,57
8887,88
1449,45
1449,66
1449,68
1449,74
1449,83
1449,92
1449,111
5596,45
5596,48
5596,54
5596,59
5596,80
5596,83
5596,88
5596,91
5596,92
5596,111
8321,-99999
17498,-99999
12412,83
12412,-7
17146,-99999
11626,-99999
7439,19
7439,21
7439,22
7439,23
7439,128
7439,129
7439,130
7439,133
9759,45
9759,74
9759,75
9759,78
9759,79
9759,83
9759,102
9759,108
9759,110
9759,122
9759,123
13762,-99999
10759,45
10759,75
10759,78
10759,79
10759,83
10759,88
10759,102
10526,82
14231,-99999
9849,45
9849,76
9849,80
9849,83
9395,102
2633,111
7588,-99999
10043,55
17295,-99999
4701,75
4701,94
4701,97
4701,98
4701,99
3254,20
3254,126
14343,59
14343,88
14343,129
1722,-99999
16830,-99999
16132,45
16132,83
16132,102
16132,107
16132,110
16132,118
9523,10
9523,88
9523,90
9523,92
2888,47
2888,56
2888,57
2888,110
2888,-10
6293,84
6293,106
6744,75
6744,78
6744,106
14767,89
1309,-99999
7326,-99999
15873,110
8877,109
14277,5
14277,93
6450,88
15056,92
17478,-99999
18249,5
18249,62
14899,53
14899,55
14899,56
14899,57
14899,58
14899,89
2717,-99999
12060,-99999
14949,91
15336,10
15336,88
14605,49
14605,82
14605,-7
499,-99999
6087,53
6087,55
6087,88
14644,10
14644,126
14067,44
14067,45
14067,70
14067,75
14067,78
14067,79
14067,83
14067,88
14067,102
999,75
999,78
999,79
999,102
18648,71
18648,75
18648,79
18648,104
9204,83
9204,126
9204,-5
9209,59
9209,91
9209,92
9209,100
9209,101
9209,111
9209,129
17032,88
17032,91
17032,92
17032,102
17032,111
17032,112
17032,118
613,87
613,-7
6404,61
6404,62
6404,90
6404,102
6404,111
1042,82
11107,82
11107,83
11107,88
1518,58
1518,89
5531,43
5531,84
5531,106
11979,-99999
17937,-99999
718,91
718,101
718,112
12941,-99999
18008,-99999
7568,-99999
18286,-99999
6454,53
6454,55
6454,56
6454,57
14814,-99999
11100,82
13362,77
13362,111
13537,-99999
13505,53
13505,55
13505,56
13505,57
13505,58
13505,61
13505,62
13505,88
4435,-99999
6666,58
6666,59
6666,64
6666,93
4226,5
13975,59
13975,79
13975,91
13975,92
13975,102
13975,104
13975,111
10674,-99999
7542,19
7542,32
7542,121
16921,-99999
5374,-99999
15090,-99999
6325,53
6325,55
10896,83
10896,85
10896,109
10896,110
4073,44
4073,69
4073,70
4073,115
4093,42
4093,53
4093,81
781,103
14197,91
14197,93
13488,88
13488,91
8211,71
13657,-99999
16747,3
16747,108
16747,128
16747,130
16747,132
16747,133
16747,134
16747,135
17112,-99999
3043,53
3043,88
13640,93
18835,126
10629,136
11349,8
11349,9
11349,82
11615,-99999
10609,-99999
13516,53
13516,55
13516,56
13516,57
13516,58
13516,61
13516,62
13516,88
13516,93
12821,91
12821,93
6159,-99999
15930,115
9979,-99999
19994,87
19994,111
6853,-99999
23,85
23,86
9510,53
9510,55
9510,88
5849,1
5849,53
5849,55
5849,56
5849,57
5849,58
5849,61
5849,62
14276,53
14276,55
14276,56
14276,57
14276,58
8361,-99999
12909,88
12909,93
19585,51
19585,88
14436,-99999
9767,71
9767,75
9767,79
9767,104
15560,45
15560,83
15560,100
